"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Grove Mountains 054431"|"Official"|"2006"|"Antarctica"|"L5"|"4.52 g"|" CARE"|"(-72.778330, 75.291110)  "
"Grove Mountains 054458"|"Official"|"2006"|"Antarctica"|"H6 "|"3.36 g"|" CARE"|"(-72.915830, 75.100830)  "
"Grove Mountains 054460"|"Official"|"2006"|"Antarctica"|"H4"|"15.2 g"|" CARE"|"(-72.915830, 75.100830)  "
"Grove Mountains 054463"|"Official"|"2006"|"Antarctica"|"H5"|"13.3 g"|" CARE"|"(-72.914170, 75.107500)  "
"Grove Mountains 054464"|"Official"|"2006"|"Antarctica"|"H4"|"1.74 g"|" CARE"|"(-72.918250, 75.087000)  "
"Grove Mountains 054465"|"Official"|"2006"|"Antarctica"|"H4"|"3.01 g"|" CARE"|"(-72.773333, 75.328611)  "
"Grove Mountains 054470"|"Official"|"2006"|"Antarctica"|"H4"|"149.7 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054471"|"Official"|"2006"|"Antarctica"|"H6"|"222 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054472"|"Official"|"2006"|"Antarctica"|"H3"|"197.7 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054473"|"Official"|"2006"|"Antarctica"|"H4"|"60.9 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054474"|"Official"|"2006"|"Antarctica"|"H5"|"58.9 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054475"|"Official"|"2006"|"Antarctica"|"H4"|"60.3 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054476"|"Official"|"2006"|"Antarctica"|"H4"|"50.7 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054477"|"Official"|"2006"|"Antarctica"|"H4"|"17.2 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054478"|"Official"|"2006"|"Antarctica"|"H4"|"14 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054479"|"Official"|"2006"|"Antarctica"|"H5"|"11.5 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054480"|"Official"|"2006"|"Antarctica"|"L5"|"8.2 g"|" CARE"|"(-72.916110, 75.100300)  "
"Grove Mountains 054481"|"Official"|"2006"|"Antarctica"|"H4"|"6.3 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054482"|"Official"|"2006"|"Antarctica"|"H4"|"5.3 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054483"|"Official"|"2006"|"Antarctica"|"H4"|"4.14 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054484"|"Official"|"2006"|"Antarctica"|"L5"|"4.18 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054485"|"Official"|"2006"|"Antarctica"|"H4"|"4.28 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054486"|"Official"|"2006"|"Antarctica"|"H5"|"3.39 g"|" CARE"|"(-72.916110, 75.100300)  "
"Grove Mountains 054489"|"Official"|"2006"|"Antarctica"|"H5"|"3.32 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054490"|"Official"|"2006"|"Antarctica"|"H6"|"4.18 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054491"|"Official"|"2006"|"Antarctica"|"H5"|"1.78 g"|" CARE"|"(-72.916111, 75.100278)  "
"Grove Mountains 054493"|"Official"|"2006"|"Antarctica"|"H4"|"3.42 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054494"|"Official"|"2006"|"Antarctica"|"H4"|"3.33 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054497"|"Official"|"2006"|"Antarctica"|"H5"|"1.19 g"|" CARE"|"(-72.916110, 75.100300)  "
"Grove Mountains 054498"|"Official"|"2006"|"Antarctica"|"H5 "|"1.53 g"|" CARE"|"(-72.916110, 75.100280)  "
"Grove Mountains 054505"|"Official"|"2006"|"Antarctica"|"L4"|"873 g"|" CARE"|"(-72.940560, 75.157500)  "
"Grove Mountains 054516"|"Official"|"2006"|"Antarctica"|"L6"|"1.31 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054522"|"Official"|"2006"|"Antarctica"|"L6"|"1.2 g"|" CARE"|"(-72.998889, 75.187222)  "
"Grove Mountains 054528"|"Official"|"2006"|"Antarctica"|"L6"|"1.31 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054544"|"Official"|"2006"|"Antarctica"|"L5"|"0.51 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054555"|"Official"|"2006"|"Antarctica"|"L5"|"0.52 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054572"|"Official"|"2006"|"Antarctica"|"L5"|"0.52 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054584"|"Official"|"2006"|"Antarctica"|"L6"|"0.52 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054604"|"Official"|"2006"|"Antarctica"|"L5"|"0.52 g"|" CARE"|"(-72.998890, 75.187200)  "
"Grove Mountains 054606"|"Official"|"2006"|"Antarctica"|"L5"|"6.7 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054607"|"Official"|"2006"|"Antarctica"|"L5 "|"2.78 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054610"|"Official"|"2006"|"Antarctica"|"L5"|"5.2 g"|" CARE"|"(-72.773333, 75.328611)  "
"Grove Mountains 054612"|"Official"|"2006"|"Antarctica"|"L4"|"5.2 g"|" CARE"|"(-72.998889, 75.187222)  "
"Grove Mountains 054613"|"Official"|"2006"|"Antarctica"|"L5"|"2.14 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054615"|"Official"|"2006"|"Antarctica"|"L6"|"1.33 g"|" CARE"|"(-72.998889, 75.187222)  "
"Grove Mountains 054617"|"Official"|"2006"|"Antarctica"|"L5"|"2.9 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054620"|"Official"|"2006"|"Antarctica"|"L5"|"2.14 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054622"|"Official"|"2006"|"Antarctica"|"L5"|"1.28 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054623"|"Official"|"2006"|"Antarctica"|"L5"|"1.55 g"|" CARE"|"(-72.773333, 75.328611)  "
"Grove Mountains 054625"|"Official"|"2006"|"Antarctica"|"L5"|"2.59 g"|" CARE"|"(-72.998889, 75.187222)  "
"Grove Mountains 054627"|"Official"|"2006"|"Antarctica"|"L5"|"1.41 g"|" CARE"|"(-72.773333, 75.328611)  "
"Grove Mountains 054629"|"Official"|"2006"|"Antarctica"|"L5"|"2.92 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054632"|"Official"|"2006"|"Antarctica"|"L6 "|"1.39 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054633"|"Official"|"2006"|"Antarctica"|"L6"|"1.4 g"|" CARE"|"(-72.998889, 75.187222)  "
"Grove Mountains 054636"|"Official"|"2006"|"Antarctica"|"H5 "|"1.53 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054638"|"Official"|"2006"|"Antarctica"|"L5"|"1.55 g"|" CARE"|"(-72.998889, 75.187222)  "
"Grove Mountains 054639"|"Official"|"2006"|"Antarctica"|"L5"|"1.45 g"|" CARE"|"(-72.773889, 75.326944)  "
"Grove Mountains 054641"|"Official"|"2006"|"Antarctica"|"L5"|"1.81 g"|" CARE"|"(-72.998890, 75.187200)  "
"Grove Mountains 054646"|"Official"|"2006"|"Antarctica"|"L5"|"2.6 g"|" CARE"|"(-72.773889, 75.326944)  "
"Grove Mountains 054647"|"Official"|"2006"|"Antarctica"|"L6"|"2.19 g"|" CARE"|"(-72.998889, 75.187222)  "
"Grove Mountains 054650"|"Official"|"2006"|"Antarctica"|"L5"|"2.2 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054651"|"Official"|"2006"|"Antarctica"|"H4"|"3.95 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054652"|"Official"|"2006"|"Antarctica"|"L5"|"4.39 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054653"|"Official"|"2006"|"Antarctica"|"L5"|"3.45 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054658"|"Official"|"2006"|"Antarctica"|"L5"|"0.52 g"|" CARE"|"(-72.998890, 75.187200)  "
"Grove Mountains 054790"|"Official"|"2006"|"Antarctica"|"L5"|"0.52 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054791"|"Official"|"2006"|"Antarctica"|"H5"|"0.52 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054854"|"Official"|"2006"|"Antarctica"|"Mesosiderite"|"0.84 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054855"|"Official"|"2006"|"Antarctica"|"H4"|"0.72 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054856"|"Official"|"2006"|"Antarctica"|"L6"|"1.58 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054859"|"Official"|"2006"|"Antarctica"|"L4"|"1.31 g"|" CARE"|"(-72.998889, 75.187222)  "
"Grove Mountains 054871"|"Official"|"2006"|"Antarctica"|"L5"|"0.51 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054880"|"Official"|"2006"|"Antarctica"|"L6"|"0.51 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054955"|"Official"|"2006"|"Antarctica"|"L4"|"0.26 g"|" CARE"|"(-72.998890, 75.187200)  "
"Grove Mountains 054956"|"Official"|"2006"|"Antarctica"|"L5"|"0.51 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 054971"|"Official"|"2006"|"Antarctica"|"L6 "|"0.52 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 055055"|"Official"|"2006"|"Antarctica"|"Mesosiderite"|"0.23 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 055056"|"Official"|"2006"|"Antarctica"|"L5"|"0.4 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 055152"|"Official"|"2006"|"Antarctica"|"L-metal"|"0.24 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 055153"|"Official"|"2006"|"Antarctica"|"Mesosiderite"|"0.17 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 055157"|"Official"|"2006"|"Antarctica"|"L5"|"0.51 g"|" CARE"|"(-72.998890, 75.187200)  "
"Grove Mountains 055253"|"Official"|"2006"|"Antarctica"|"L5"|"0.35 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 055254"|"Official"|"2006"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.998890, 75.187200)  "
"Grove Mountains 055356"|"Official"|"2006"|"Antarctica"|"H-metal"|"1.38 g"|" CARE"|"(-72.998890, 75.187220)  "
"Grove Mountains 055364 **"|"Official"|"2006"|"Antarctica"|"Mesosiderite"|"396 g"|" CARE"|"(-72.993330, 75.218330)  "
"Grove Mountains 090001"|"Official"|"2009"|"Antarctica"|"L4"|"222 g"|" CARE"|"(-72.796420, 74.693390)  "
"Grove Mountains 090002"|"Official"|"2010"|"Antarctica"|"H4"|"30.8 g"|" CARE"|"(-72.916610, 75.105190)  "
"Grove Mountains 090003"|"Official"|"2010"|"Antarctica"|"L4"|"3.12 g"|" CARE"|"(-72.913060, 75.098530)  "
"Grove Mountains 090004"|"Official"|"2010"|"Antarctica"|"L6"|"699 g"|" CARE"|"(-72.779220, 75.315470)  "
"Grove Mountains 090005"|"Official"|"2010"|"Antarctica"|"L5"|"366 g"|" CARE"|"(-72.779220, 75.315470)  "
"Grove Mountains 090006"|"Official"|"2010"|"Antarctica"|"L6"|"186.4 g"|" CARE"|"(-72.779220, 75.315470)  "
"Grove Mountains 090007"|"Official"|"2010"|"Antarctica"|"L5"|"141.9 g"|" CARE"|"(-72.779220, 75.315470)  "
"Grove Mountains 090008"|"Official"|"2010"|"Antarctica"|"L5"|"266 g"|" CARE"|"(-72.779220, 75.315470)  "
"Grove Mountains 090009"|"Official"|"2010"|"Antarctica"|"L6"|"6.9 g"|" CARE"|"(-72.777500, 75.317360)  "
"Grove Mountains 090010"|"Official"|"2010"|"Antarctica"|"L5"|"14 g"|" CARE"|"(-72.777780, 75.323170)  "
"Grove Mountains 090011"|"Official"|"2010"|"Antarctica"|"L4"|"8.4 g"|" CARE"|"(-72.778060, 75.322610)  "
"Grove Mountains 090012"|"Official"|"2010"|"Antarctica"|"L5"|"7.4 g"|" CARE"|"(-72.777780, 75.323690)  "
"Grove Mountains 090013"|"Official"|"2010"|"Antarctica"|"L4"|"13.8 g"|" CARE"|"(-72.777780, 75.320920)  "
"Grove Mountains 090014"|"Official"|"2010"|"Antarctica"|"L6"|"5.2 g"|" CARE"|"(-72.778060, 75.325110)  "
"Grove Mountains 090015"|"Official"|"2010"|"Antarctica"|"L6"|"4.36 g"|" CARE"|"(-72.778060, 75.325970)  "
"Grove Mountains 090016"|"Official"|"2010"|"Antarctica"|"L6"|"1.21 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090017"|"Official"|"2010"|"Antarctica"|"L6"|"0.55 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090018 **"|"Official"|"2010"|"Antarctica"|"Iron, ungrouped"|"1.46 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090019"|"Official"|"2010"|"Antarctica"|"L5"|"4.75 g"|" CARE"|"(-72.778060, 75.325720)  "
"Grove Mountains 090020"|"Official"|"2010"|"Antarctica"|"H5"|"5.1 g"|" CARE"|"(-72.778060, 75.325420)  "
"Grove Mountains 090021"|"Official"|"2010"|"Antarctica"|"L5"|"3.56 g"|" CARE"|"(-72.777940, 75.326780)  "
"Grove Mountains 090022"|"Official"|"2010"|"Antarctica"|"L6"|"2.56 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090023"|"Official"|"2010"|"Antarctica"|"L5"|"4.18 g"|" CARE"|"(-72.778330, 75.326720)  "
"Grove Mountains 090024"|"Official"|"2010"|"Antarctica"|"H4"|"0.7 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090025"|"Official"|"2010"|"Antarctica"|"H4"|"3.13 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090026"|"Official"|"2010"|"Antarctica"|"L6"|"2.94 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090027"|"Official"|"2010"|"Antarctica"|"L5"|"0.53 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090028"|"Official"|"2010"|"Antarctica"|"L6"|"96.9 g"|" CARE"|"(-72.778750, 75.315060)  "
"Grove Mountains 090029"|"Official"|"2010"|"Antarctica"|"H4"|"0.25 g"|" CARE"|"(-72.777610, 75.324470)  "
"Grove Mountains 090030"|"Official"|"2010"|"Antarctica"|"L5"|"1.1 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090031"|"Official"|"2010"|"Antarctica"|"L6"|"3.82 g"|" CARE"|"(-72.777500, 75.326750)  "
"Grove Mountains 090032"|"Official"|"2010"|"Antarctica"|"L5"|"1.48 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090033"|"Official"|"2010"|"Antarctica"|"L5"|"4.68 g"|" CARE"|"(-72.777500, 75.327830)  "
"Grove Mountains 090034"|"Official"|"2010"|"Antarctica"|"L5"|"4.54 g"|" CARE"|"(-72.777220, 75.327810)  "
"Grove Mountains 090035"|"Official"|"2010"|"Antarctica"|"L5"|"2.88 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090036"|"Official"|"2010"|"Antarctica"|"L6"|"4.82 g"|" CARE"|"(-72.778610, 75.329220)  "
"Grove Mountains 090037"|"Official"|"2010"|"Antarctica"|"L5"|"7.2 g"|" CARE"|"(-72.777500, 75.324250)  "
"Grove Mountains 090038"|"Official"|"2010"|"Antarctica"|"L5"|"3.8 g"|" CARE"|"(-72.778610, 75.327720)  "
"Grove Mountains 090039"|"Official"|"2010"|"Antarctica"|"L6"|"6.9 g"|" CARE"|"(-72.777500, 75.324250)  "
"Grove Mountains 090040"|"Official"|"2010"|"Antarctica"|"L5"|"1.21 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090041"|"Official"|"2010"|"Antarctica"|"H6"|"0.52 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090042"|"Official"|"2010"|"Antarctica"|"L4"|"16.1 g"|" CARE"|"(-72.778060, 75.319310)  "
"Grove Mountains 090043"|"Official"|"2010"|"Antarctica"|"L6"|"5.9 g"|" CARE"|"(-72.778330, 75.324610)  "
"Grove Mountains 090044"|"Official"|"2010"|"Antarctica"|"L6"|"74.2 g"|" CARE"|"(-72.779220, 75.315500)  "
"Grove Mountains 090045"|"Official"|"2010"|"Antarctica"|"L6"|"60.5 g"|" CARE"|"(-72.779220, 75.315500)  "
"Grove Mountains 090046"|"Official"|"2010"|"Antarctica"|"H5"|"88.4 g"|" CARE"|"(-72.779220, 75.315500)  "
"Grove Mountains 090047"|"Official"|"2010"|"Antarctica"|"L4"|"13 g"|" CARE"|"(-72.778330, 75.322080)  "
"Grove Mountains 090048"|"Official"|"2010"|"Antarctica"|"L5"|"22.8 g"|" CARE"|"(-72.778610, 75.316580)  "
"Grove Mountains 090049"|"Official"|"2010"|"Antarctica"|"L5"|"19.6 g"|" CARE"|"(-72.778610, 75.316580)  "
"Grove Mountains 090050"|"Official"|"2010"|"Antarctica"|"L5"|"8.6 g"|" CARE"|"(-72.778060, 75.322440)  "
"Grove Mountains 090051"|"Official"|"2010"|"Antarctica"|"L5"|"13.8 g"|" CARE"|"(-72.778330, 75.322080)  "
"Grove Mountains 090052"|"Official"|"2010"|"Antarctica"|"L4"|"71.3 g"|" CARE"|"(-72.779530, 75.316530)  "
"Grove Mountains 090053"|"Official"|"2010"|"Antarctica"|"L6"|"12.5 g"|" CARE"|"(-72.778330, 75.322080)  "
"Grove Mountains 090054"|"Official"|"2010"|"Antarctica"|"L5"|"9.8 g"|" CARE"|"(-72.778060, 75.322440)  "
"Grove Mountains 090055"|"Official"|"2010"|"Antarctica"|"L6"|"6.3 g"|" CARE"|"(-72.778060, 75.324310)  "
"Grove Mountains 090056"|"Official"|"2010"|"Antarctica"|"L5"|"4.05 g"|" CARE"|"(-72.778060, 75.327080)  "
"Grove Mountains 090057"|"Official"|"2010"|"Antarctica"|"L6"|"4.89 g"|" CARE"|"(-72.778610, 75.329220)  "
"Grove Mountains 090058"|"Official"|"2010"|"Antarctica"|"L5"|"14.2 g"|" CARE"|"(-72.778060, 75.319310)  "
"Grove Mountains 090059"|"Official"|"2010"|"Antarctica"|"L5"|"28 g"|" CARE"|"(-72.778470, 75.316580)  "
"Grove Mountains 090060"|"Official"|"2010"|"Antarctica"|"L5"|"23.7 g"|" CARE"|"(-72.778610, 75.316580)  "
"Grove Mountains 090061"|"Official"|"2010"|"Antarctica"|"L5"|"31.1 g"|" CARE"|"(-72.778530, 75.315500)  "
"Grove Mountains 090062"|"Official"|"2010"|"Antarctica"|"L5"|"17.1 g"|" CARE"|"(-72.778060, 75.319310)  "
"Grove Mountains 090063"|"Official"|"2010"|"Antarctica"|"L6"|"21.4 g"|" CARE"|"(-72.778610, 75.316580)  "
"Grove Mountains 090064"|"Official"|"2010"|"Antarctica"|"L5"|"22.3 g"|" CARE"|"(-72.778610, 75.316580)  "
"Grove Mountains 090065"|"Official"|"2010"|"Antarctica"|"L4"|"16.1 g"|" CARE"|"(-72.778060, 75.319310)  "
"Grove Mountains 090066"|"Official"|"2010"|"Antarctica"|"H4"|"9.6 g"|" CARE"|"(-72.778060, 75.322440)  "
"Grove Mountains 090067"|"Official"|"2010"|"Antarctica"|"L5"|"13.1 g"|" CARE"|"(-72.778330, 75.322080)  "
"Grove Mountains 090068"|"Official"|"2010"|"Antarctica"|"L6"|"6.6 g"|" CARE"|"(-72.778060, 75.324310)  "
"Grove Mountains 090069"|"Official"|"2010"|"Antarctica"|"L5"|"5.4 g"|" CARE"|"(-72.778330, 75.324610)  "
"Grove Mountains 090070"|"Official"|"2010"|"Antarctica"|"L6"|"18 g"|" CARE"|"(-72.778610, 75.316580)  "
"Grove Mountains 090071"|"Official"|"2010"|"Antarctica"|"L5"|"5.1 g"|" CARE"|"(-72.778610, 75.329220)  "
"Grove Mountains 090072"|"Official"|"2010"|"Antarctica"|"L5"|"7 g"|" CARE"|"(-72.777500, 75.324250)  "
"Grove Mountains 090073"|"Official"|"2010"|"Antarctica"|"L6"|"5.7 g"|" CARE"|"(-72.778330, 75.324610)  "
"Grove Mountains 090074"|"Official"|"2010"|"Antarctica"|"L6"|"3.01 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090075"|"Official"|"2010"|"Antarctica"|"L5"|"4.21 g"|" CARE"|"(-72.778330, 75.328110)  "
"Grove Mountains 090076"|"Official"|"2010"|"Antarctica"|"L5"|"1.85 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090077"|"Official"|"2010"|"Antarctica"|"L5"|"45.2 g"|" CARE"|"(-72.779360, 75.315750)  "
"Grove Mountains 090078"|"Official"|"2010"|"Antarctica"|"L5"|"156.4 g"|" CARE"|"(-72.778940, 75.316080)  "
"Grove Mountains 090079"|"Official"|"2010"|"Antarctica"|"L6"|"30.1 g"|" CARE"|"(-72.778530, 75.315500)  "
"Grove Mountains 090080"|"Official"|"2010"|"Antarctica"|"L5"|"35.1 g"|" CARE"|"(-72.778530, 75.315500)  "
"Grove Mountains 090081"|"Official"|"2010"|"Antarctica"|"L6"|"13.4 g"|" CARE"|"(-72.778330, 75.322080)  "
"Grove Mountains 090082"|"Official"|"2010"|"Antarctica"|"L5"|"40.7 g"|" CARE"|"(-72.779360, 75.315750)  "
"Grove Mountains 090083"|"Official"|"2010"|"Antarctica"|"L6"|"25.3 g"|" CARE"|"(-72.778610, 75.316580)  "
"Grove Mountains 090084"|"Official"|"2010"|"Antarctica"|"L5"|"11.2 g"|" CARE"|"(-72.778330, 75.322080)  "
"Grove Mountains 090085"|"Official"|"2010"|"Antarctica"|"L6"|"8.9 g"|" CARE"|"(-72.778060, 75.322440)  "
"Grove Mountains 090086"|"Official"|"2010"|"Antarctica"|"H4"|"7.1 g"|" CARE"|"(-72.777500, 75.324250)  "
"Grove Mountains 090087"|"Official"|"2010"|"Antarctica"|"L5"|"3.13 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090088"|"Official"|"2010"|"Antarctica"|"L5"|"2.08 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090089"|"Official"|"2010"|"Antarctica"|"L5"|"2.91 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090090"|"Official"|"2010"|"Antarctica"|"L5"|"2.16 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090091"|"Official"|"2010"|"Antarctica"|"L5"|"14.6 g"|" CARE"|"(-72.778060, 75.319310)  "
"Grove Mountains 090092"|"Official"|"2010"|"Antarctica"|"L5"|"2.61 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090093"|"Official"|"2010"|"Antarctica"|"L5"|"2.54 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090094"|"Official"|"2010"|"Antarctica"|"L4"|"1.77 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090095"|"Official"|"2010"|"Antarctica"|"L5"|"1.47 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090096"|"Official"|"2010"|"Antarctica"|"L6"|"0.44 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090097"|"Official"|"2010"|"Antarctica"|"L6"|"0.81 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090098"|"Official"|"2010"|"Antarctica"|"L4"|"1.32 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090099"|"Official"|"2010"|"Antarctica"|"L5"|"1.13 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090100"|"Official"|"2010"|"Antarctica"|"L5"|"1.01 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090101"|"Official"|"2010"|"Antarctica"|"L6"|"0.97 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090102"|"Official"|"2010"|"Antarctica"|"H5"|"0.49 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090103"|"Official"|"2010"|"Antarctica"|"L5"|"0.59 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090104"|"Official"|"2010"|"Antarctica"|"L5"|"1.07 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090105"|"Official"|"2010"|"Antarctica"|"L5"|"623 g"|" CARE"|"(-72.777810, 75.315470)  "
"Grove Mountains 090106"|"Official"|"2010"|"Antarctica"|"L5"|"6.6 g"|" CARE"|"(-72.778110, 75.324310)  "
"Grove Mountains 090107"|"Official"|"2010"|"Antarctica"|"L5"|"2 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090108"|"Official"|"2010"|"Antarctica"|"L5"|"1.65 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090109"|"Official"|"2010"|"Antarctica"|"L5"|"4.04 g"|" CARE"|"(-72.778110, 75.327080)  "
"Grove Mountains 090110"|"Official"|"2010"|"Antarctica"|"L5"|"4.55 g"|" CARE"|"(-72.777560, 75.328140)  "
"Grove Mountains 090111"|"Official"|"2010"|"Antarctica"|"L5"|"5.1 g"|" CARE"|"(-72.778360, 75.324610)  "
"Grove Mountains 090112"|"Official"|"2010"|"Antarctica"|"L5"|"1.44 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090113"|"Official"|"2010"|"Antarctica"|"L5"|"2.12 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090114"|"Official"|"2010"|"Antarctica"|"L5"|"11.8 g"|" CARE"|"(-72.778420, 75.322080)  "
"Grove Mountains 090115"|"Official"|"2010"|"Antarctica"|"H4"|"5.5 g"|" CARE"|"(-72.778360, 75.324610)  "
"Grove Mountains 090116"|"Official"|"2010"|"Antarctica"|"L5"|"17.8 g"|" CARE"|"(-72.778140, 75.319310)  "
"Grove Mountains 090117"|"Official"|"2010"|"Antarctica"|"L5"|"2.41 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090118"|"Official"|"2010"|"Antarctica"|"L5"|"16.8 g"|" CARE"|"(-72.778140, 75.319310)  "
"Grove Mountains 090119"|"Official"|"2010"|"Antarctica"|"L5"|"0.82 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090120"|"Official"|"2010"|"Antarctica"|"L5"|"0.79 g"|" CARE"|"(-72.779250, 75.323190)  "
"Grove Mountains 090121"|"Official"|"2010"|"Antarctica"|"L5"|"10.6 g"|" CARE"|"(-72.778420, 75.322080)  "
"Grove Mountains 090122"|"Official"|"2010"|"Antarctica"|"L5"|"48.3 g"|" CARE"|"(-72.778580, 75.316170)  "
"Grove Mountains 090123"|"Official"|"2010"|"Antarctica"|"L5"|"81.7 g"|" CARE"|"(-72.778140, 75.314470)  "
