"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"(Lat,Long)"
"Northwest Africa 1202"|"Official"|"1999"|"(Northwest Africa)"|"L6"|"1638 g"|" "
"Northwest Africa 1203"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"716 g"|" "
"Northwest Africa 1204"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"393 g"|" "
"Northwest Africa 1205"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"749 g"|" "
"Northwest Africa 1206"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"999 g"|" "
"Northwest Africa 1207"|"Official"|"1999"|"(Northwest Africa)"|"H3"|"905 g"|" "
"Northwest Africa 1208"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"368 g"|" "
"Northwest Africa 1209"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"295 g"|" "
"Northwest Africa 1210"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"280 g"|" "
"Northwest Africa 1211"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"280 g"|" "
"Northwest Africa 1212"|"Official"|"1999"|"(Northwest Africa)"|"H3"|"803 g"|" "
"Northwest Africa 1213"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"267 g"|" "
"Northwest Africa 1214"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"492 g"|" "
"Northwest Africa 1215"|"Official"|"1999"|"(Northwest Africa)"|"L5"|"217 g"|" "
"Northwest Africa 1216"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"198 g"|" "
"Northwest Africa 1217"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"307 g"|" "
"Northwest Africa 1218"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"167 g"|" "
"Northwest Africa 1219"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"274 g"|" "
"Northwest Africa 1220"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"164 g"|" "
"Northwest Africa 1221"|"Official"|"1999"|"(Northwest Africa)"|"H6"|"131 g"|" "
"Northwest Africa 1222"|"Official"|"1999"|"(Northwest Africa)"|"EL5"|"2.8 kg"|" "
"Northwest Africa 1223"|"Official"|"1999"|"(Northwest Africa)"|"L6"|"2.33 kg"|" "
"Northwest Africa 1224"|"Official"|"1999"|"(Northwest Africa)"|"L5"|"93 g"|" "
"Northwest Africa 1225"|"Official"|"1999"|"(Northwest Africa)"|"L5"|"357 g"|" "
"Northwest Africa 1226"|"Official"|"1999"|"(Northwest Africa)"|"L4"|"83 g"|" "
"Northwest Africa 1227"|"Official"|"1999"|"(Northwest Africa)"|"LL3"|"1050 g"|" "
"Northwest Africa 1228"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"609 g"|" "
"Northwest Africa 1229"|"Official"|"1999"|"(Northwest Africa)"|"L5"|"66 g"|" "
"Northwest Africa 1230"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"118 g"|" "
"Northwest Africa 1231"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"59 g"|" "
"Northwest Africa 1232 **"|"Official"|"2001"|"Morocco"|"CO3"|"1900 g"|" "
"Northwest Africa 1233"|"Official"|"2000"|"(Northwest Africa)"|"L3.7"|"146 g"|" "
"Northwest Africa 1234"|"Official"|"2000"|"(Northwest Africa)"|"LL6"|"102 g"|" "
"Northwest Africa 1235 **"|"Official"|"2000"|"(Northwest Africa)"|"Aubrite-an"|"80 g"|" "
"Northwest Africa 1236"|"Official"|"2000"|"(Northwest Africa)"|"H4"|"171 g"|" "
"Northwest Africa 1237"|"Official"|"2000"|"(Northwest Africa)"|"L6"|"153 g"|" "
"Northwest Africa 1238"|"Official"|"2000"|"(Northwest Africa)"|"LL6"|"53 g"|" "
"Northwest Africa 1239 **"|"Official"|" "|"(Northwest Africa)"|"Diogenite-pm"|"237 g"|" "
"Northwest Africa 1240 **"|"Official"|"2001"|"(Northwest Africa)"|"Eucrite-cm"|"98 g"|" "
"Northwest Africa 1241 **"|"Official"|"2001"|"(Northwest Africa)"|"Ureilite"|"282 g"|" "
"Northwest Africa 1242 **"|"Official"|"1985"|"(Northwest Africa)"|"Mesosiderite-A2"|"7 kg"|" "
"Northwest Africa 1243"|"Official"|"2002"|"(Northwest Africa)"|"L5"|"35.9 g"|" "
"Northwest Africa 1244"|"Official"|"2002"|"(Northwest Africa)"|"L3.8-6"|"25.6 g"|" "
"Northwest Africa 1245"|"Official"|"2002"|"(Northwest Africa)"|"L3.8-6"|"40.4 g"|" "
"Northwest Africa 1246"|"Official"|"2002"|"(Northwest Africa)"|"L3.8-6"|"44.3 g"|" "
"Northwest Africa 1247"|"Official"|"2002"|"(Northwest Africa)"|"L3.8"|"27.6 g"|" "
"Northwest Africa 1248"|"Official"|"2002"|"(Northwest Africa)"|"L3.8-6"|"102 g"|" "
"Northwest Africa 1249"|"Official"|"2002"|"(Northwest Africa)"|"L3.8-6"|"64.8 g"|" "
"Northwest Africa 1251"|"Official"|"2002"|"(Northwest Africa)"|"H5/6"|"122 g"|" "
"Northwest Africa 1252"|"Official"|"2002"|"(Northwest Africa)"|"H5/6"|"92 g"|" "
"Northwest Africa 1253"|"Official"|"2002"|"(Northwest Africa)"|"H4/5"|"50 g"|" "
"Northwest Africa 1254"|"Official"|"2002"|"(Northwest Africa)"|"H5"|"281 g"|" "
"Northwest Africa 1255"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"794 g"|" "
"Northwest Africa 1256"|"Official"|"2002"|"(Northwest Africa)"|"Ureilite"|"42 g"|" "
"Northwest Africa 1257"|"Official"|"2002"|"(Northwest Africa)"|"H4/5"|"172 g"|" "
"Northwest Africa 1258"|"Official"|"2002"|"(Northwest Africa)"|"L5/6"|"72 g"|" "
"Northwest Africa 1259"|"Official"|"2002"|"(Northwest Africa)"|"L3.8-6"|"120 g"|" "
"Northwest Africa 1260"|"Official"|"2002"|"(Northwest Africa)"|"L3.8-6"|"2.52 kg"|" "
"Northwest Africa 1261"|"Official"|"2002"|"(Northwest Africa)"|"L5"|"118 g"|" "
"Northwest Africa 1262"|"Official"|"2002"|"(Northwest Africa)"|"L5"|"180 g"|" "
"Northwest Africa 1263"|"Official"|"2002"|"(Northwest Africa)"|"L4"|"74.4 g"|" "
"Northwest Africa 1264"|"Official"|"2002"|"(Northwest Africa)"|"L4-6"|"80 g"|" "
"Northwest Africa 1265"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"198 g"|" "
"Northwest Africa 1266"|"Official"|"2002"|"(Northwest Africa)"|"L3.8"|"95.2 g"|" "
"Northwest Africa 1267"|"Official"|"2002"|"(Northwest Africa)"|"L5"|"200 g"|" "
"Northwest Africa 1268"|"Official"|"2002"|"(Northwest Africa)"|"L5"|"236 g"|" "
"Northwest Africa 1269"|"Official"|"2002"|"(Northwest Africa)"|"L5"|"62.2 g"|" "
"Northwest Africa 1270"|"Official"|"2002"|"(Northwest Africa)"|"L4/5"|"204 g"|" "
"Northwest Africa 1271"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"94.2 g"|" "
"Northwest Africa 1273"|"Official"|"2002"|"(Northwest Africa)"|"H5"|"220 g"|" "
"Northwest Africa 1274"|"Official"|"2002"|"(Northwest Africa)"|"H5"|"138.4 g"|" "
"Northwest Africa 1275"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"597 g"|" "
"Northwest Africa 1276"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"266 g"|" "
"Northwest Africa 1277"|"Official"|"2001"|"(Northwest Africa)"|"CO3.6"|"1200 g"|" "
"Northwest Africa 1281 **"|"Official"|"2002"|"(Northwest Africa)"|"Diogenite-pm"|"468 g"|" "
"Northwest Africa 1282"|"Official"|"2001"|"(Northwest Africa)"|"Howardite"|"21 g"|" "
"Northwest Africa 1284 **"|"Official"|"2001"|"(Northwest Africa)"|"CK4/5"|"56 g"|" "
"Northwest Africa 1286 **"|"Official"|"2002"|"(Northwest Africa)"|"L4"|"370 g"|" "
"Northwest Africa 1290 **"|"Official"|"2002"|"(Northwest Africa)"|"L4"|"120 g"|" "
"Northwest Africa 1292 **"|"Official"|"2001"|"(Northwest Africa)"|"CO3"|"56 g"|" "
"Northwest Africa 1296 **"|"Official"|"2001"|"(Northwest Africa)"|"Angrite"|"810 g"|" "
"Northwest Africa 1329"|"Official"|"2000"|"(Northwest Africa)"|"H4"|"465 g"|" "
"Northwest Africa 1337"|"Official"|"2000"|"(Northwest Africa)"|"L3.9"|"92 g"|" "
"Northwest Africa 1356"|"Official"|"2000"|"(Northwest Africa)"|"H5"|"76 g"|" "
"Northwest Africa 1390"|"Official"|"2000"|"(Northwest Africa)"|"H3.8"|"270 g"|" "
"Northwest Africa 1391 **"|"Official"|"2000"|"(Northwest Africa)"|"L6"|"1091 g"|" "
"Northwest Africa 1392 **"|"Official"|"2000"|"(Northwest Africa)"|"H5"|"64 g"|" "
"Northwest Africa 1395"|"Official"|"2000"|"(Northwest Africa)"|"H3.8"|"734 g"|" "
"Northwest Africa 1397"|"Official"|"2000"|"(Northwest Africa)"|"L/LL6"|"40 kg"|" "
"Northwest Africa 1406"|"Official"|"2001"|"(Northwest Africa)"|"LL3"|"682 g"|" "
"Northwest Africa 1429"|"Official"|"2001"|"(Northwest Africa)"|"L3"|"62.6 g"|" "
"Northwest Africa 1430"|"Official"|"2001"|"(Northwest Africa)"|"Iron, IIIAB"|"113 kg"|" "
"Northwest Africa 1431"|"Official"|"2001"|"(Northwest Africa)"|"Eucrite-pmict"|"213 g"|" "
"Northwest Africa 1457 **"|"Official"|"2002"|"(Northwest Africa)"|"Winonaite"|"52 g"|" "
"Northwest Africa 1458 **"|"Official"|"2002"|"(Northwest Africa)"|"H4"|"275 g"|" "
"Northwest Africa 1459 **"|"Official"|"2002"|"Morocco"|"Diogenite"|"53 g"|" "
"Northwest Africa 1460 **"|"Official"|"2002"|"(Northwest Africa)"|"Martian (shergottite)"|"70.2 g"|" "
"Northwest Africa 1461 **"|"Official"|"2002"|"(Northwest Africa)"|"Diogenite"|"252 g"|" "
"Northwest Africa 1462 **"|"Official"|"2002"|"(Northwest Africa)"|"Ureilite"|"203 g"|" "
"Northwest Africa 1463"|"Official"|"2000"|"(Northwest Africa)"|"Winonaite"|"1001 g"|" "
"Northwest Africa 1464"|"Official"|"2001"|"(Northwest Africa)"|"Ureilite"|"1800 g"|" "
"Northwest Africa 1465 **"|"Official"|"2001"|"(Northwest Africa)"|"CV3-an"|"3 kg"|" "
"Northwest Africa 1466"|"Official"|"2001"|"(Northwest Africa)"|"Eucrite"|"56 g"|" "
"Northwest Africa 1467"|"Official"|"2002"|"(Northwest Africa)"|"H4"|"111 g"|" "
"Northwest Africa 1468"|"Official"|"2002"|"(Northwest Africa)"|"H5/6"|"167 g"|" "
"Northwest Africa 1469"|"Official"|"2002"|"(Northwest Africa)"|"H5/6"|"119 g"|" "
"Northwest Africa 1470"|"Official"|"2002"|"(Northwest Africa)"|"L4"|"659 g"|" "
"Northwest Africa 1471"|"Official"|"2001"|"(Northwest Africa)"|"R3/4"|"53.3 g"|" "
"Northwest Africa 1472"|"Official"|"2001"|"(Northwest Africa)"|"R3/4"|"108 g"|" "
"Northwest Africa 1473"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"928 g"|" "
"Northwest Africa 1474"|"Official"|"2001"|"(Northwest Africa)"|"H4-6"|"54.2 g"|" "
"Northwest Africa 1475"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"220 g"|" "
"Northwest Africa 1476"|"Official"|"2001"|"(Northwest Africa)"|"R3"|"20.6 g"|" "
"Northwest Africa 1477"|"Official"|"2001"|"(Northwest Africa)"|"R3"|"35 g"|" "
"Northwest Africa 1478"|"Official"|"2001"|"(Northwest Africa)"|"R3"|"28 g"|" "
"Northwest Africa 1479"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"79.3 g"|" "
"Northwest Africa 1480"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"29.3 g"|" "
"Northwest Africa 1481"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"242 g"|" "
"Northwest Africa 1482"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"68.8 g"|" "
"Northwest Africa 1483"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"10.4 g"|" "
"Northwest Africa 1484"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"16.4 g"|" "
"Northwest Africa 1485"|"Official"|"2002"|"(Northwest Africa)"|"L5-6"|"30 kg"|" "
"Northwest Africa 1486"|"Official"|"2002"|"(Northwest Africa)"|"H4"|"6 kg"|" "
"Northwest Africa 1487"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"1142 g"|" "
"Northwest Africa 1488"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"325 g"|" "
"Northwest Africa 1489"|"Official"|"2002"|"(Northwest Africa)"|"LL"|"191 g"|" "
"Northwest Africa 1490"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"85.4 g"|" "
"Northwest Africa 1491"|"Official"|"2002"|"(Northwest Africa)"|"H4"|"155 g"|" "
"Northwest Africa 1492"|"Official"|"2002"|"(Northwest Africa)"|"H4"|"72.2 g"|" "
"Northwest Africa 1493"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"148 g"|" "
"Northwest Africa 1494"|"Official"|"2002"|"(Northwest Africa)"|"H5"|"141 g"|" "
"Northwest Africa 1495"|"Official"|"2001"|"(Northwest Africa)"|"L4-5"|"6.56 kg"|" "
"Northwest Africa 1496"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"268 g"|" "
"Northwest Africa 1497"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"1890 g"|" "
"Northwest Africa 1498"|"Official"|"2001"|"(Northwest Africa)"|"H4"|"357 g"|" "
"Northwest Africa 1499"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"1002 g"|" "
"Northwest Africa 1500 **"|"Official"|"2000"|"(Northwest Africa)"|"Achondrite-ung"|"3.3 kg"|" "
"Northwest Africa 1501"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"542 g"|" "
"Northwest Africa 1502"|"Official"|"2001"|"(Northwest Africa)"|"L4-5"|"1150 g"|" "
"Northwest Africa 1503"|"Official"|"2001"|"(Northwest Africa)"|"L4"|"255 g"|" "
"Northwest Africa 1504"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"748 g"|" "
"Northwest Africa 1505"|"Official"|"2001"|"(Northwest Africa)"|"L/LL5"|"277 g"|" "
"Northwest Africa 1506"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"548 g"|" "
"Northwest Africa 1507"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"668 g"|" "
"Northwest Africa 1508"|"Official"|"2001"|"(Northwest Africa)"|"L5-6"|"502 g"|" "
"Northwest Africa 1509"|"Official"|"2001"|"(Northwest Africa)"|"H4/5"|"443 g"|" "
"Northwest Africa 1510"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"562 g"|" "
"Northwest Africa 1511"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"198 g"|" "
"Northwest Africa 1512"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"485 g"|" "
"Northwest Africa 1513"|"Official"|"2001"|"(Northwest Africa)"|"H4"|"596 g"|" "
"Northwest Africa 1514"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"540 g"|" "
"Northwest Africa 1515"|"Official"|"2001"|"(Northwest Africa)"|"H4"|"423 g"|" "
"Northwest Africa 1516"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"530 g"|" "
"Northwest Africa 1517"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"271 g"|" "
"Northwest Africa 1518"|"Official"|"2001"|"(Northwest Africa)"|"H/L3"|"340 g"|" "
"Northwest Africa 1519"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"267 g"|" "
"Northwest Africa 1520"|"Official"|"2001"|"(Northwest Africa)"|"L4/5"|"406 g"|" "
"Northwest Africa 1521"|"Official"|"2001"|"(Northwest Africa)"|"H3"|"414 g"|" "
"Northwest Africa 1522"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"302 g"|" "
"Northwest Africa 1523"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"409 g"|" "
"Northwest Africa 1524"|"Official"|"2001"|"(Northwest Africa)"|"L3/4"|"191 g"|" "
"Northwest Africa 1525"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"4.89 kg"|" "
"Northwest Africa 1526"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"198 g"|" "
"Northwest Africa 1527"|"Official"|"2001"|"(Northwest Africa)"|"L4"|"128 g"|" "
"Northwest Africa 1528"|"Official"|"2001"|"(Northwest Africa)"|"L4"|"215 g"|" "
"Northwest Africa 1529"|"Official"|"2001"|"(Northwest Africa)"|"L4"|"79 g"|" "
"Northwest Africa 1530"|"Official"|"2001"|"(Northwest Africa)"|"L5/6"|"34 g"|" "
"Northwest Africa 1531"|"Official"|"2001"|"(Northwest Africa)"|"L4"|"24 g"|" "
"Northwest Africa 1532"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"205 g"|" "
"Northwest Africa 1533"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"14 g"|" "
"Northwest Africa 1534"|"Official"|"2001"|"(Northwest Africa)"|"H/L4"|"11 g"|" "
"Northwest Africa 1535"|"Official"|"2000"|"(Northwest Africa)"|"H5"|"285 g"|" "
"Northwest Africa 1536"|"Official"|"2000"|"(Northwest Africa)"|"H4"|"276 g"|" "
"Northwest Africa 1537"|"Official"|"2000"|"(Northwest Africa)"|"L5"|"528 g"|" "
"Northwest Africa 1538"|"Official"|"2000"|"(Northwest Africa)"|"LL4"|"280 g"|" "
"Northwest Africa 1539"|"Official"|"2000"|"(Northwest Africa)"|"L4"|"156.2 g"|" "
"Northwest Africa 1540"|"Official"|"2000"|"(Northwest Africa)"|"L5"|"130 g"|" "
"Northwest Africa 1541"|"Official"|"2000"|"(Northwest Africa)"|"L5"|"54.7 g"|" "
"Northwest Africa 1542"|"Official"|"2000"|"(Northwest Africa)"|"L5"|"66 g"|" "
"Northwest Africa 1543"|"Official"|"2000"|"(Northwest Africa)"|"H4"|"58.1 g"|" "
"Northwest Africa 1544"|"Official"|"2000"|"(Northwest Africa)"|"H4"|"28.7 g"|" "
"Northwest Africa 1545"|"Official"|"2000"|"(Northwest Africa)"|"H5"|"209 g"|" "
"Northwest Africa 1546"|"Official"|"2000"|"(Northwest Africa)"|"L5"|"500 g"|" "
"Northwest Africa 1547"|"Official"|"2002"|"(Northwest Africa)"|"LL4"|"164.5 g"|" "
"Northwest Africa 1548"|"Official"|"2002"|"(Northwest Africa)"|"LL4"|"332 g"|" "
"Northwest Africa 1549"|"Official"|"2002"|"(Northwest Africa)"|"LL5-6"|"483 g"|" "
"Northwest Africa 1550"|"Official"|"2002"|"(Northwest Africa)"|"LL5"|"8 kg"|" "
"Northwest Africa 1551"|"Official"|"2002"|"(Northwest Africa)"|"LL5"|"809 g"|" "
"Northwest Africa 1554"|"Official"|"2002"|"(Northwest Africa)"|"H/L4"|"178 g"|" "
"Northwest Africa 1555"|"Official"|"2002"|"(Northwest Africa)"|"H5/6"|"50 g"|" "
"Northwest Africa 1556"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"374 g"|" "
"Northwest Africa 1557"|"Official"|"2002"|"(Northwest Africa)"|"L/LL6"|"124 g"|" "
"Northwest Africa 1558"|"Official"|"1998"|"(Northwest Africa)"|"CK5/6"|"385 g"|" "
"Northwest Africa 1559"|"Official"|"2000"|"(Northwest Africa)"|"CK3"|"284 g"|" "
"Northwest Africa 1560 **"|"Official"|"1999"|"(Northwest Africa)"|"CK4/5"|"822 g"|" "
"Northwest Africa 1561"|"Official"|"1999"|"(Northwest Africa)"|"H5"|"198 g"|" "
"Northwest Africa 1562"|"Official"|"2000"|"(Northwest Africa)"|"LL6"|"380 g"|" "
"Northwest Africa 1563"|"Official"|"2000"|"(Northwest Africa)"|"CK5"|"2.95 kg"|" "
"Northwest Africa 1564"|"Official"|"1998"|"(Northwest Africa)"|"L5"|"500 g"|" "
"Northwest Africa 1565"|"Official"|"1999"|"(Northwest Africa)"|"H4"|"200 g"|" "
"Northwest Africa 1566"|"Official"|"2001"|"(Northwest Africa)"|"R3.8"|"159 g"|" "
"Northwest Africa 1567"|"Official"|"2002"|"(Northwest Africa)"|"CR2"|"22 g"|" "
"Northwest Africa 1568"|"Official"|"2002"|"(Northwest Africa)"|"LL6"|"37 g"|" "
"Northwest Africa 1569 **"|"Official"|"2001"|"(Northwest Africa)"|"Ureilite"|"614 g"|" "
"Northwest Africa 1570"|"Official"|"2001"|"(Northwest Africa)"|"Eucrite-mmict"|"28 g"|" "
"Northwest Africa 1571"|"Official"|"2001"|"(Northwest Africa)"|"L5"|"832 g"|" "
"Northwest Africa 1572"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"382 g"|" "
"Northwest Africa 1573"|"Official"|"2002"|"(Northwest Africa)"|"L-imp melt"|"78 g"|" "
"Northwest Africa 1574"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"211 g"|" "
"Northwest Africa 1575"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"230 g"|" "
"Northwest Africa 1576"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"550 g"|" "
"Northwest Africa 1577"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"112 g"|" "
"Northwest Africa 1578"|"Official"|"2001"|"Meknès-Tafilalet, Morocco"|"L6"|"1549 g"|"(31.600000, -4.383330)  "
"Northwest Africa 1579"|"Official"|"2001"|"Meknès-Tafilalet, Morocco"|"L5"|"5.2 kg"|"(31.500000, -4.850000)  "
"Northwest Africa 1580"|"Official"|"2001"|"Meknès-Tafilalet, Morocco"|"L6"|"5.7 kg"|"(31.333330, -4.000000)  "
"Northwest Africa 1581"|"Official"|"2001"|"Meknès-Tafilalet, Morocco"|"L6"|"50.2 kg"|"(31.383330, -4.250000)  "
"Northwest Africa 1582"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"3.45 kg"|" "
"Northwest Africa 1583 **"|"Official"|"2002"|"(Northwest Africa)"|"R3.9"|"78 g"|" "
"Northwest Africa 1584"|"Official"|"2002"|"(Northwest Africa)"|"LL5"|"3.25 kg"|" "
"Northwest Africa 1585"|"Official"|"2002"|"(Northwest Africa)"|"R5"|"26.5 g"|" "
"Northwest Africa 1586 **"|"Official"|"2002"|"(Northwest Africa)"|"Ureilite"|"400 g"|" "
"Northwest Africa 1587"|"Official"|"2000"|"(Northwest Africa)"|"H4"|"50 g"|" "
"Northwest Africa 1588"|"Official"|"2000"|"(Northwest Africa)"|"H3.8"|"300 g"|" "
"Northwest Africa 1589"|"Official"|"2000"|"(Northwest Africa)"|"H5"|"73 g"|" "
"Northwest Africa 1590"|"Official"|"2001"|"(Northwest Africa)"|"LL5-6"|"125.4 g"|" "
"Northwest Africa 1591"|"Official"|"2001"|"(Northwest Africa)"|"LL5-6"|"255 g"|" "
"Northwest Africa 1592"|"Official"|"2001"|"(Northwest Africa)"|"L4"|"1127 g"|" "
"Northwest Africa 1593"|"Official"|"2001"|"(Northwest Africa)"|"L5/6"|"187.4 g"|" "
"Northwest Africa 1594"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"286 g"|" "
"Northwest Africa 1595"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"80.3 g"|" "
"Northwest Africa 1596"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"133.2 g"|" "
"Northwest Africa 1597"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"268 g"|" "
"Northwest Africa 1598"|"Official"|"2001"|"(Northwest Africa)"|"L6"|"246 g"|" "
"Northwest Africa 1599"|"Official"|"2001"|"(Northwest Africa)"|"H4"|"222 g"|" "
"Northwest Africa 1600"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"165.9 g"|" "
"Northwest Africa 1601"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"116.7 g"|" "
"Northwest Africa 1602"|"Official"|"2001"|"(Northwest Africa)"|"H5-6"|"143.8 g"|" "
"Northwest Africa 1603"|"Official"|"2001"|"(Northwest Africa)"|"H5-6"|"102 g"|" "
"Northwest Africa 1604"|"Official"|"2001"|"(Northwest Africa)"|"H5"|"129.6 g"|" "
"Northwest Africa 1605"|"Official"|"2001"|"(Northwest Africa)"|"H6"|"100.4 g"|" "
"Northwest Africa 1606"|"Official"|"2001"|"(Northwest Africa)"|"H4"|"119.9 g"|" "
"Northwest Africa 1607"|"Official"|"2001"|"(Northwest Africa)"|"H6"|"266 g"|" "
"Northwest Africa 1608"|"Official"|"2001"|"(Northwest Africa)"|"H4-6"|"273 g"|" "
"Northwest Africa 1609"|"Official"|"2001"|"(Northwest Africa)"|"H4-6"|"359 g"|" "
"Northwest Africa 1610"|"Official"|"2001"|"(Northwest Africa)"|"H6"|"158.8 g"|" "
"Northwest Africa 1611 **"|"Official"|" "|"(Northwest Africa)"|"Iron, IAB-MG"|"6 kg"|" "
"Northwest Africa 1616"|"Official"|"2001"|"(Northwest Africa)"|"CR2"|"45.1 g"|" "
"Northwest Africa 1617 **"|"Official"|"1998"|"(Northwest Africa)"|"Acapulcoite"|"21 g"|" "
"Northwest Africa 1618 **"|"Official"|"2002"|"(Northwest Africa)"|"CO3"|"43.7 g"|" "
"Northwest Africa 1628 **"|"Official"|"2003"|"(Northwest Africa)"|"CK"|"18.2 g"|" "
"Northwest Africa 1644 **"|"Official"|"2001"|"(Northwest Africa)"|"Eucrite-pmict"|"214 g"|" "
"Northwest Africa 1645 **"|"Official"|"2002"|"(Northwest Africa)"|"Mesosiderite-B"|"129 g"|" "
"Northwest Africa 1646 **"|"Official"|"2002"|"(Northwest Africa)"|"Eucrite-cm"|"259 g"|" "
"Northwest Africa 1647 **"|"Official"|"2002"|"(Northwest Africa)"|"Eucrite"|"313 g"|" "
"Northwest Africa 1648 **"|"Official"|"2002"|"(Northwest Africa)"|"Diogenite-pm"|"803 g"|" "
"Northwest Africa 1649 **"|"Official"|"2002"|"(Northwest Africa)"|"Eucrite-pmict"|"70.8 g"|" "
"Northwest Africa 1650 **"|"Official"|"2002"|"(Northwest Africa)"|"Eucrite-pmict"|"39 g"|" "
"Northwest Africa 1651"|"Official"|"2002"|"(Northwest Africa)"|"LL6"|"19.8 g"|" "
"Northwest Africa 1652"|"Official"|"2002"|"(Northwest Africa)"|"L-imp melt"|"68.3 g"|" "
"Northwest Africa 1653 **"|"Official"|"2002"|"(Northwest Africa)"|"Howardite"|"376 g"|" "
"Northwest Africa 1654 **"|"Official"|"2002"|"(Northwest Africa)"|"Eucrite-mmict"|"49 g"|" "
"Northwest Africa 1655"|"Official"|"2002"|"(Northwest Africa)"|"CO3"|"50.9 g"|" "
"Northwest Africa 1656"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"43 g"|" "
"Northwest Africa 1657"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"468 g"|" "
"Northwest Africa 1658 **"|"Official"|"2002"|"(Northwest Africa)"|"L3-6"|"1346 g"|" "
"Northwest Africa 1659"|"Official"|"2002"|"(Northwest Africa)"|"H5"|"30 g"|" "
"Northwest Africa 1660"|"Official"|"2002"|"(Northwest Africa)"|"H4"|"287 g"|" "
"Northwest Africa 1661"|"Official"|"2002"|"(Northwest Africa)"|"L3/4"|"123.4 g"|" "
"Northwest Africa 1662"|"Official"|"2002"|"(Northwest Africa)"|"L6"|"124.6 g"|" "
"Northwest Africa 1663"|"Official"|"2002"|"(Northwest Africa)"|"H5"|"80.1 g"|" "
"Northwest Africa 1664 **"|"Official"|"2002"|"Bechar, Algeria"|"Howardite"|"6.31 kg"|"(29.533330, -3.183330)  "
